0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.04402126055266993	0.0	0.0017728136683510167	0.0349957381497474	99.83596878959686
0.02	0.005	0.0	0.08464076195857591	0.0	0.006895981777961357	0.03499147681844815	99.6722066415736
0.03	0.005	0.0	0.12212136985043981	0.0	0.01509457160752561	0.034987216006039074	99.5087131145839
0.04	0.005	0.0	0.1567056372679059	0.0	0.0261160078847494	0.034982955712456985	99.34548776800547
0.05	0.005	0.0	0.18861737453684627	0.0	0.03972820649436341	0.0349786959376387	99.18253016193871
0.06	0.005	0.0	0.2180630972297425	0.0	0.05571787191464293	0.03497443668152106	99.01983985720564
0.07	0.005	0.0	0.24523336261169087	0.0	0.0738889419671183	0.03497017794404089	98.85741641534862
0.08	0.005	0.0	0.2703040029953313	0.0	0.09406116636336895	0.034965919725135054	98.69525939862926
0.09	0.005	0.0	0.29343726417401433	0.0	0.11606880655075924	0.034961662024740395	98.53336837002718
0.1	0.005	0.0	0.3147828543262361	0.0	0.13975944776456112	0.03495740484279378	98.37174289323885
0.11	0.005	0.0	0.3344789123881822	0.0	0.1649929111802146	0.03495314817923207	98.21038253267642
0.12	0.005	0.0	0.3526529025033477	0.0	0.19164025675849278	0.03494889203399216	98.04928685346653
0.13	0.005	0.0	0.36942244188062856	0.0	0.21958286678230415	0.03494463640701091	97.88845542144915
0.14	0.005	0.0	0.38489605707159785	0.0	0.24871161366967937	0.03494038129822525	97.72788780317642
0.15	0.005	0.0	0.3991738864139133	0.0	0.278926092695313	0.03493612670757205	97.56758356591145
0.16	0.005	0.0	0.41234833509777374	0.0	0.31013391051883976	0.03493187263498823	97.40754227762719
0.17	0.005	0.0	0.42450466437884815	0.0	0.3422500478727122	0.034927619080410706	97.24776350700526
0.18	0.005	0.0	0.4357215459580766	0.0	0.3751962645597775	0.0349233660437764	97.08824682343474
0.19	0.005	0.0	0.44607157757572335	0.0	0.40890054801218806	0.03491911352502224	96.9289917970111
0.2	0.005	0.0	0.455621740244038	0.0	0.4432966261280179	0.03491486152408518	96.76999799853489
0.21	0.005	0.0	0.46443384511145264	0.0	0.4783234950142268	0.03491061004090215	96.61126499951081
0.22	0.005	0.0	0.47256492378178594	0.0	0.5139250060258164	0.034906359075410114	96.45279237214635
0.23	0.005	0.0	0.48006760007389565	0.0	0.5500494762778836	0.03490210862754602	96.2945796893507
0.24	0.005	0.0	0.48699043578766266	0.0	0.5866493262650866	0.03489785869724686	96.13662652473364
0.25	0.005	0.0	0.4933782331646942	0.0	0.623680764646906	0.0348936092844496	95.97893245260438
0.26	0.005	0.0	0.49927234106759344	0.0	0.6611034705780986	0.03488936038909122	95.82149704797037
0.27	0.005	0.0	0.504710903695767	0.0	0.6988803355183281	0.03488511201110872	95.66431988653619
0.28	0.005	0.0	0.5097291276042324	0.0	0.7369771887250391	0.0348808641504391	95.50740054470238
0.29	0.005	0.0	0.5143594887377937	0.0	0.7753625831561632	0.03487661680701937	95.35073859956434
0.3	0.005	0.0	0.5186319637111334	0.0	0.8140075595797673	0.03487236998078654	95.19433362891114
0.31	0.005	0.0	0.5225742024292435	0.0	0.852885468818394	0.03486812367167764	95.03818521122444
0.32	0.005	0.0	0.5262117285703023	0.0	0.8919717685969527	0.0348638778796297	94.8822929256773
0.33	0.005	0.0	0.5295680832278573	0.0	0.9312438764007026	0.03485963260457975	94.72665635213308
0.34	0.005	0.0	0.5326649982146945	0.0	0.9706809946571405	0.03485538784646485	94.57127507114426
0.35	0.005	0.0	0.5355225173219729	0.0	1.0102639875028148	0.03485114360522205	94.41614866395139
0.36	0.005	0.0	0.5381591422275247	0.0	1.0499752337967374	0.03484689988078841	94.26127671248187
0.37	0.005	0.0	0.5405919412725455	0.0	1.0897985179324652	0.03484265667310099	94.10665879934895
0.38	0.005	0.0	0.5428366635888049	0.0	1.1297189144734725	0.03483841398209689	93.95229450785044
0.39	0.005	0.0	0.5449078457868076	0.0	1.1697226825518932	0.03483417180771317	93.79818342196768
0.4	0.005	0.0	0.5468188931071163	0.0	1.2097971832172405	0.034829930149886945	93.64432512636449
0.41	0.005	0.0	0.5485821847851148	0.0	1.2499307759165605	0.0348256890085553	93.49071920638586
0.42	0.005	0.0	0.5502091342861172	0.0	1.2901127574196514	0.034821448383655355	93.33736524805704
0.43	0.005	0.0	0.5517102790238682	0.0	1.3303332731878728	0.03481720827512421	93.18426283808228
0.44	0.005	0.0	0.5530953419322484	0.0	1.3705832567957148	0.034812968682899	93.03141156384372
0.45	0.005	0.0	0.5543732888366077	0.0	1.4108543720676967	0.034808729606916854	92.87881101340044
0.46	0.005	0.0	0.5555524016327251	0.0	1.4511389422481382	0.03480449104711491	92.7264607754871
0.47	0.005	0.0	0.5566403145606574	0.0	1.4914299133026798	0.034800253003430315	92.57436043951309
0.48	0.005	0.0	0.5576440748302729	0.0	1.5317207944760416	0.03479601547580022	92.42250959556121
0.49	0.005	0.0	0.5585701884309981	0.0	1.5720056141257195	0.03479177846416179	92.27090783438663
0.5	0.005	0.0	0.5594246510323548	0.0	1.612278888253338	0.034787541968452185	92.11955474741596
0.51	0.005	0.0	0.5602130015796281	0.0	1.6525355690092998	0.03478330598860859	91.96844992674579
0.52	0.005	0.0	0.5609403505893339	0.0	1.6927710171941899	0.0347790705245682	91.81759296514191
0.53	0.005	0.0	0.561611407498272	0.0	1.7329809746761746	0.03477483557626818	91.66698345603821
0.54	0.005	0.0	0.5622305251352717	0.0	1.7731615221844705	0.03477060114364575	91.51662099353523
0.55	0.005	0.0	0.5628017181933679	0.0	1.813309061210856	0.03476636722663812	91.36650517239946
0.56	0.005	0.0	0.5633286859094973	0.0	1.853420291300785	0.03476213382518249	91.21663558806216
0.57	0.005	0.0	0.5638148484695726	0.0	1.8934921757917809	0.03475790093921609	91.06701183661805
0.58	0.005	0.0	0.5642633604188062	0.0	1.9335219287215866	0.034753668568676156	90.91763351482444
0.59	0.005	0.0	0.5646771272557606	0.0	1.9735069981149405	0.034749436713499914	90.76850022010024
0.6	0.005	0.0	0.5650588358253356	0.0	2.0134450375640816	0.03474520537362462	90.61961155052444
0.61	0.005	0.0	0.5654109653066404	0.0	2.053333895714874	0.03474097454898752	90.47096710483544
0.62	0.005	0.0	0.5657357982865363	0.0	2.093171604898325	0.034736744239525885	90.32256648242999
0.63	0.005	0.0	0.566035444273282	0.0	2.1329563591971454	0.03473251444517697	90.17440928336173
0.64	0.005	0.0	0.5663118520361893	0.0	2.172686502932654	0.034728285165878066	90.0264951083403
0.65	0.005	0.0	0.5665668161442694	0.0	2.212360523860571	0.03472405640156645	89.87882355873055
0.66	0.005	0.0	0.5668019914102077	0.0	2.251977039450596	0.0347198281521794	89.73139423655114
0.67	0.005	0.0	0.5670189092437126	0.0	2.291534781859694	0.034715600417654244	89.5842067444733
0.68	0.005	0.0	0.5672189816532791	0.0	2.3310325939800816	0.03471137319792826	89.43726068582022
0.69	0.005	0.0	0.567403507540096	0.0	2.370469422950489	0.03470714649293878	89.2905556645659
0.7	0.005	0.0	0.5675736883426968	0.0	2.409844305876918	0.03470292030262312	89.14409128533372
0.71	0.005	0.0	0.5677306345377188	0.0	2.4491563638498617	0.034698694626918616	88.99786715339546
0.72	0.005	0.0	0.5678753690384923	0.0	2.4884047984326783	0.034694469465762594	88.85188287467066
0.73	0.005	0.0	0.5680088327867039	0.0	2.5275888861792395	0.0346902448190924	88.70613805572546
0.74	0.005	0.0	0.5681318975952819	0.0	2.566707967034763	0.0346860206868454	88.56063230377084
0.75	0.005	0.0	0.5682453686300524	0.0	2.6057614420460853	0.034681797068958936	88.41536522666223
0.76	0.005	0.0	0.5683499871826126	0.0	2.644748770456468	0.03467757396537039	88.27033643289846
0.77	0.005	0.0	0.5684464349740098	0.0	2.6836694655824673	0.03467335137601713	88.12554553162077
0.78	0.005	0.0	0.568535344118342	0.0	2.722523085889232	0.03466912930083655	87.98099213261098
0.79	0.005	0.0	0.5686172985471305	0.0	2.7613092336853913	0.03466490773976602	87.83667584629112
0.8	0.005	0.0	0.5686928360551681	0.0	2.800027553008606	0.034660686692742956	87.69259628372237
0.81	0.005	0.0	0.568762450319852	0.0	2.8386777275715787	0.03465646615970476	87.54875305660434
0.82	0.005	0.0	0.5688265991280558	0.0	2.8772594734743953	0.034652246140588844	87.4051457772729
0.83	0.005	0.0	0.5688857060943191	0.0	2.9157725376504624	0.03464802663533263	87.26177405869979
0.84	0.005	0.0	0.5689401616116099	0.0	2.9542166969222308	0.03464380764387354	87.11863751449185
0.85	0.005	0.0	0.5689903238530258	0.0	2.992591756783902	0.034639589166149024	86.97573575889004
0.86	0.005	0.0	0.5690365235220444	0.0	3.030897547262067	0.03463537120209651	86.83306840676794
0.87	0.005	0.0	0.5690790676287141	0.0	3.0691339195524314	0.03463115375165346	86.69063507363023
0.88	0.005	0.0	0.5691182395792631	0.0	3.107300745936316	0.034626936814757335	86.54843537561271
0.89	0.005	0.0	0.5691543003481717	0.0	3.1453979185620167	0.0346227203913456	86.40646892948078
0.9	0.005	0.0	0.5691874887359205	0.0	3.1834253490812743	0.03461850448135572	86.26473535262919
0.91	0.005	0.0	0.5692180263428736	0.0	3.2213829643410414	0.034614289084725185	86.12323426307952
0.92	0.005	0.0	0.569246118772662	0.0	3.259270705311636	0.03461007420139149	85.98196527947957
0.93	0.005	0.0	0.5692719557040052	0.0	3.297088527019577	0.03460585983129212	85.84092802110311
0.94	0.005	0.0	0.569295711730288	0.0	3.3348363976532327	0.03460164597436459	85.70012210784837
0.95	0.005	0.0	0.5693175462800825	0.0	3.372514298553977	0.034597432630546404	85.55954716023791
0.96	0.005	0.0	0.5693376074479788	0.0	3.410122220932753	0.034593219799775095	85.41920279941594
0.97	0.005	0.0	0.5693560328083324	0.0	3.4476601651501033	0.03458900748198818	85.27908864714756
0.98	0.005	0.0	0.5693729494152634	0.0	3.4851281407161636	0.03458479567712319	85.13920432581877
0.99	0.005	0.0	0.5693884743362788	0.0	3.5225261657555555	0.034580584385117685	84.99954945843503
1.0	0.005	0.0	0.5694027142853665	0.0	3.559854267193681	0.034576373605909205	84.86012366862084
1.01	0.005	0.0	0.5694157677981424	0.0	3.597112478952217	0.0345721633394353	84.72092658061798
1.02	0.005	0.0	0.5694277267045375	0.0	3.6343008406671315	0.034567953585633554	84.58195781928356
1.03	0.005	0.0	0.5694386761289588	0.0	3.6714193976885334	0.034563744344441524	84.44321701008997
1.04	0.005	0.0	0.5694486945395246	0.0	3.7084682010350263	0.034559535615796805	84.30470377912475
1.05	0.005	0.0	0.5694578541140648	0.0	3.7454473069772627	0.03455532739963697	84.16641775308825
1.06	0.005	0.0	0.5694662203028907	0.0	3.7823567773872715	0.034551119695899635	84.02835855929467
1.07	0.005	0.0	0.5694738539858489	0.0	3.819196677935747	0.03454691250452238	83.89052582566858
1.08	0.005	0.0	0.569480811919943	0.0	3.855967077702587	0.03454270582544284	83.75291918074386
1.09	0.005	0.0	0.5694871467393344	0.0	3.8926680491768955	0.03453849965859861	83.6155382536638
1.1	0.005	0.0	0.5694929069684085	0.0	3.9292996682450663	0.03453429400392734	83.47838267418098
1.11	0.005	0.0	0.5694981372943603	0.0	3.965862013893462	0.03453008886136665	83.3414520726545
1.12	0.005	0.0	0.569502878005858	0.0	4.002355168648121	0.03452588423085418	83.20474608005155
1.13	0.005	0.0	0.5695071664632161	0.0	4.038779217375804	0.0345216801123276	83.06826432794409
1.14	0.005	0.0	0.5695110375959922	0.0	4.0751342468571385	0.03451747650572454	82.93200644850712
1.15	0.005	0.0	0.5695145239029878	0.0	4.111420345786607	0.034513273410982676	82.7959720745186
1.16	0.005	0.0	0.5695176554522474	0.0	4.147637604772562	0.03450907082803968	82.66016083935949
1.17	0.005	0.0	0.5695204599476567	0.0	4.183786116273776	0.03450486875683323	82.52457237701294
1.18	0.005	0.0	0.5695229626712744	0.0	4.2198659745783695	0.03450066719730102	82.38920632206133
1.19	0.005	0.0	0.5695251863629026	0.0	4.255877275929545	0.03449646614938074	82.25406230968912
1.2	0.005	0.0	0.5695271523061741	0.0	4.291820117631304	0.034492265613010095	82.11913997567764
1.21	0.005	0.0	0.5695288804208879	0.0	4.327694597968836	0.03448806558812679	81.98443895640435
1.22	0.005	0.0	0.5695303892630091	0.0	4.36350081620852	0.034483866074668544	81.84995888884279
1.23	0.005	0.0	0.5695316960246697	0.0	4.399238872597915	0.03447966707257308	81.71569941056273
